ProximityRank,Distance,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,Hospital_Latitude,Hospital_Longitude,Zip Code,City_Latitude,City_Longitude,city,state_id
1,8.312316714,161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,40.985627,-91.963352,52535,40.86533,-91.96407,Birmingham,IA
1,9.845210756,161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,41.2892862,-91.687926689,52621,41.20821,-91.53209,Crawfordsville,IA
1,14.506104978,161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.3005019,-92.629684157,50027,41.4739,-92.47194,Barnes City,IA
1,16.960142862,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52064,42.08977,-90.31076,Miles,IA
1,11.761501950,161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.45285045,-93.812247758,50246,42.28411,-93.78198,Stanhope,IA
1,8.648091854,161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.05175555,-92.683718100,50620,43.15712,-92.5912,Colwell,IA
1,9.160402813,161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,40.75260265,-95.368879819,51636,40.66713,-95.23519,Coin,IA
1,1.203710916,160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,41.74253135,-92.734403866,50112,41.7319,-92.71591,Grinnell,IA
1,14.176085771,160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,42.03261625,-93.612288270,50231,42.23765,-93.60257,Randall,IA
1,9.439729390,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52757,41.80337,-90.3552,Low Moor,IA
1,7.258154092,161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,43.2024225,-96.283754791,51235,43.29488,-96.21531,Doon,IA
1,10.642939824,161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8333767,-94.093249069,50128,41.85173,-94.29853,Jamaica,IA
1,16.752942270,161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.00459755,-93.436658048,50102,42.24554,-93.40022,Garden City,IA
1,8.702425506,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50428,43.13573,-93.38815,Clear Lake,IA
1,7.036781612,161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.1737105,-92.012513736,52345,42.22239,-91.89177,Urbana,IA
1,7.682813295,161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,41.0278499,-93.301819930,50238,40.97124,-93.17502,Russell,IA
1,19.690729710,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,51551,40.99129,-95.58907,Malvern,IA
1,1.125871960,161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.3005019,-92.629684157,52595,41.28847,-92.61506,University Park,IA
1,8.751730939,161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18655875,-95.846508337,51234,43.19412,-96.01992,Boyden,IA
1,18.050647304,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,51525,41.23443,-95.41999,Carson,IA
1,5.957333684,161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18655875,-95.846508337,51244,43.2443,-95.93436,Matlock,IA
1,0.367559699,161358,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.754632327,-93.312222653,50060,40.75508,-93.31922,Corydon,IA
1,1.407284696,161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.41020555,-94.833587049,51334,43.40379,-94.80698,Estherville,IA
1,15.899591343,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.4010322,-94.9916804,50853,41.23869,-94.77455,Massena,IA
1,8.138228941,161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,41.41314875,-92.912605981,50214,41.46246,-93.05528,Otley,IA
1,0.900840990,160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.702482,-93.052114939,50208,41.71129,-93.03924,Newton,IA
1,5.930670514,161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.723535,-95.042171,51656,40.73527,-95.15437,Yorktown,IA
1,8.708544703,161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.421238,-96.173617,51230,43.3562,-96.32217,Alvord,IA
1,6.111656158,161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.6454945,-95.222048810,50592,42.72927,-95.18345,Truesdale,IA
1,13.998178320,161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.1010605,-91.261917061,52214,42.19056,-91.50704,Central City,IA
1,3.238880363,161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.3005019,-92.629684157,52534,41.27342,-92.6806,Beacon,IA
1,7.421272275,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.978987737,-91.655018141,52227,41.89647,-91.5626,Ely,IA
1,10.506838886,161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6466653,-95.327502709,51562,41.72591,-95.50128,Panama,IA
1,10.580950970,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51010,42.09309,-95.92044,Castana,IA
1,2.082904738,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52060,42.10217,-90.67961,Maquoketa,IA
1,10.619518643,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52074,42.10966,-90.4724,Spragueville,IA
1,9.519327155,161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.5624005,-95.885809311,51556,41.63548,-96.04198,Modale,IA
1,16.469322468,161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,42.72302955,-92.482181312,50602,42.74036,-92.80581,Allison,IA
1,1.824616348,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50441,42.73938,-93.22146,Hampton,IA
1,18.235350066,161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.1010605,-91.261917061,52216,41.89321,-91.0431,Clarence,IA
1,8.882328108,161331,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,43.06310855,-92.321655326,52154,43.12201,-92.16519,Lawler,IA
1,9.374927589,161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.96831935,-91.809446690,52166,43.06791,-91.93547,Saint Lucas,IA
1,8.906738789,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52649,40.83827,-91.60647,Salem,IA
1,14.654877663,161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.1737105,-92.012513736,52224,42.16386,-92.29836,Dysart,IA
1,11.166954373,160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.589827,-93.634773250,50061,41.48022,-93.79343,Cumming,IA
1,7.971140855,161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18655875,-95.846508337,51238,43.0758,-95.89071,Hospers,IA
1,8.078512188,160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,41.74253135,-92.734403866,50135,41.7475,-92.89096,Kellogg,IA
1,8.287272796,161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.421238,-96.173617,51242,43.43227,-96.33806,Lester,IA
1,11.650894036,161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.12054485,-94.691751805,50527,42.96899,-94.79288,Curlew,IA
1,16.533895562,160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.4923488,-94.1939909,50544,42.2537,-94.17042,Harcourt,IA
1,13.316812585,161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,40.7588468,-92.416054533,52594,40.83561,-92.64957,Unionville,IA
1,8.762229124,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.978987737,-91.655018141,52228,41.90282,-91.79132,Fairfax,IA
1,13.805850457,161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.05175555,-92.683718100,50468,43.04631,-92.95703,Rockford,IA
1,15.515554907,161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8333767,-94.093249069,50003,41.61192,-94.04352,Adel,IA
1,3.659963168,160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.495384201,-90.687859431,52001,42.54819,-90.69348,Dubuque,IA
1,9.619671601,161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.45285045,-93.812247758,50034,42.52921,-93.65438,Blairsburg,IA
1,8.474573059,161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.05175555,-92.683718100,50435,43.15752,-92.76877,Floyd,IA
1,10.300967001,161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,41.043648,-92.797105,52553,41.14865,-92.65668,Eddyville,IA
1,10.669517590,161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.08875385,-95.623580098,51058,42.98367,-95.46879,Sutherland,IA
1,18.151042275,161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.723535,-95.042171,50833,40.66956,-94.70309,Bedford,IA
1,12.521897542,161325,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,42.016055,-94.3741093,50217,42.17206,-94.24984,Paton,IA
1,9.908860216,160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.1492865,-95.143458459,51338,43.2065,-95.32378,Everly,IA
1,9.180959536,160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.8080834,-91.1760322,52623,40.85569,-91.33998,Danville,IA
1,0.672712468,161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.3116418,-93.1096492,50138,41.30246,-93.10534,Knoxville,IA
1,10.141605885,161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6466653,-95.327502709,51565,41.64555,-95.52391,Portsmouth,IA
1,1.344367173,161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.08875385,-95.623580098,51245,43.07788,-95.60149,Primghar,IA
1,15.546197090,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50608,42.58815,-92.96075,Austinville,IA
1,15.547819644,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50836,40.63116,-94.49689,Blockton,IA
1,11.461110180,161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,43.2024225,-96.283754791,51240,43.30986,-96.45727,Inwood,IA
1,12.092811390,161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.00459755,-93.436658048,50154,42.17625,-93.39068,McCallsburg,IA
1,15.608751879,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52323,41.98445,-90.95344,Oxford Junction,IA
1,14.489128829,160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,42.5194986,-96.405477262,51062,42.70623,-96.53511,Westfield,IA
1,21.868968248,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.4010322,-94.9916804,51560,41.31746,-95.39838,Oakland,IA
1,10.103311581,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50625,42.75071,-92.98691,Dumont,IA
1,14.087559868,161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.1010605,-91.261917061,52306,41.89729,-91.25296,Mechanicsville,IA
1,4.598423606,161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.358821,-92.761943,50657,42.34454,-92.67399,Morrison,IA
1,9.983158374,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52727,41.95834,-90.33341,Bryant,IA
1,7.748955149,161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.4700542,-91.874598876,52329,42.35894,-91.85405,Rowley,IA
1,11.731586262,161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.0560502,-94.865947814,51459,42.04495,-94.63779,Ralston,IA
1,0.674655997,161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.0560502,-94.865947814,51401,42.06516,-94.87068,Carroll,IA
1,16.094825795,160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.5993724,-93.6256024,50118,41.45957,-93.37673,Hartford,IA
1,7.397282641,161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.28941835,-92.808528372,50460,43.2259,-92.6902,Orchard,IA
1,7.442805336,161301,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84521585,-93.612538892,50470,42.74652,-93.55374,Rowan,IA
1,9.454050413,161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.1010605,-91.261917061,52336,42.0689,-91.44111,Springville,IA
1,16.124170483,160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.4923488,-94.1939909,50543,42.27434,-94.30666,Gowrie,IA
1,11.129094653,161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.2683376,-91.473228705,52151,43.34706,-91.28013,Lansing,IA
1,8.470123735,161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.7595764,-95.547984875,51014,42.78428,-95.71155,Cleghorn,IA
1,11.502312959,161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.41020555,-94.833587049,50531,43.45841,-94.61417,Dolliver,IA
1,11.424961095,160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,42.03261625,-93.612288270,50236,42.1675,-93.4834,Roland,IA
1,9.380634836,161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,40.75260265,-95.368879819,51645,40.88206,-95.4229,Imogene,IA
1,5.617860287,161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.4755156,-91.131206102,52078,42.39506,-91.11534,Worthington,IA
1,9.324838913,160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.4601458,-92.3455769,50643,42.36413,-92.47402,Hudson,IA
1,12.168421526,161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.6752704,-91.902064604,50606,42.74669,-91.68299,Arlington,IA
1,10.548136635,161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.7365428,-91.9582391,52570,40.68656,-92.14853,Milton,IA
1,21.418055980,161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.1737105,-92.012513736,52217,42.07948,-92.41067,Clutier,IA
1,13.428005556,161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,40.985627,-91.963352,52588,40.86325,-92.16315,Selma,IA
1,11.910730730,161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.05175555,-92.683718100,50653,42.96737,-92.88927,Marble Rock,IA
1,7.610059324,161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.4755156,-91.131206102,52065,42.58353,-91.10202,New Vienna,IA
1,15.075313906,161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.4755156,-91.131206102,52033,42.27941,-91.00177,Cascade,IA
1,1.365779086,161368,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,42.79605755,-96.155606896,51031,42.80282,-96.18092,Le Mars,IA
1,10.004597185,160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.26805195,-95.835359837,51576,41.3777,-95.70945,Underwood,IA
1,9.114243234,160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,41.0301274,-92.3894496,52566,41.12887,-92.50547,Kirkville,IA
1,7.462684294,161319,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,42.8599754,-91.4157468,52077,42.82258,-91.55393,Volga,IA
1,0.946646126,161311,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,IA,51023,42.998103694,-96.479930082,51023,43.00893,-96.46845,Hawarden,IA
1,4.523529814,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,52562,41.26539,-92.24858,Hayesville,IA
1,9.963272576,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,50268,41.40695,-92.36227,What Cheer,IA
1,23.187228673,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50451,43.37746,-94.09134,Lakota,IA
1,10.918900420,160029,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,41.663561,-91.527917749,52358,41.69644,-91.32097,West Branch,IA
1,16.385278605,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51572,41.9896,-95.79053,Soldier,IA
1,11.002079421,161377,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.7344306,-92.8742102,52581,40.80504,-93.06265,Plano,IA
1,0.638719472,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,52591,41.31988,-92.19465,Sigourney,IA
1,4.190103735,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52732,41.90126,-90.25083,Clinton,IA
1,9.271339867,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,51532,41.13408,-95.11167,Elliott,IA
1,0.844086348,161380,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.5006964,-93.260609125,50126,42.50875,-93.24815,Iowa Falls,IA
1,8.279206643,161345,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,43.4100584,-95.744051244,51243,43.4425,-95.90287,Little Rock,IA
1,0.413574236,160153,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,IA,51101,42.49715485,-96.400614708,51101,42.49413,-96.39361,Sioux City,IA
1,5.613442770,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50633,42.67203,-93.12664,Geneva,IA
1,17.650061622,161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.358821,-92.761943,50675,42.19884,-92.4928,Traer,IA
1,7.924248387,160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.8080834,-91.1760322,52658,40.69998,-91.22657,Wever,IA
1,2.022841381,161326,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.3279642,-94.017079250,50273,41.32838,-94.05606,Winterset,IA
1,10.683727664,161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.08875385,-95.623580098,51346,43.18638,-95.45927,Hartley,IA
1,5.557350786,161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.33844735,-95.459967292,51431,42.34446,-95.35146,Arthur,IA
1,10.720925220,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.978987737,-91.655018141,52338,41.82904,-91.70858,Swisher,IA
1,16.902094657,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50517,43.30099,-94.23452,Bancroft,IA
1,7.546344138,160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.6598348,-91.547756874,52340,41.70615,-91.68019,Tiffin,IA
1,11.216094844,160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,42.49209605,-90.674667676,52071,42.36245,-90.54234,Saint Donatus,IA
1,4.572506321,161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,41.0698616,-94.383548006,50842,41.03991,-94.4618,Cromwell,IA
1,1.262300014,161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.4700542,-91.874598876,50644,42.47751,-91.89721,Independence,IA
1,9.928315109,161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,40.985627,-91.963352,52533,41.01228,-92.15043,Batavia,IA
1,9.230132638,161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.96831935,-91.809446690,52164,42.85212,-91.89941,Randalia,IA
1,11.219383860,161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.0982054,-93.808188484,50430,42.97734,-93.95653,Corwith,IA
1,6.171608054,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52774,41.90743,-90.59596,Welton,IA
1,7.234499074,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51441,42.11784,-95.3157,Deloit,IA
1,7.130952031,161377,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.7344306,-92.8742102,52574,40.80822,-92.96948,Mystic,IA
1,1.973112215,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52742,41.83616,-90.51076,De Witt,IA
1,16.447013828,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52308,41.5733,-92.1592,Millersburg,IA
1,10.514952459,160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.1492865,-95.143458459,51341,43.01665,-95.04132,Gillett Grove,IA
1,0.734281485,161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.45285045,-93.812247758,50595,42.46097,-93.82154,Webster City,IA
1,1.907696258,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50854,40.69089,-94.21977,Mount Ayr,IA
1,9.581400357,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50845,40.81683,-94.3523,Diagonal,IA
1,8.192535567,161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.08875385,-95.623580098,51248,43.20445,-95.65911,Sanborn,IA
1,11.248999740,161380,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.5006964,-93.260609125,50672,42.4247,-93.06545,Steamboat Rock,IA
1,11.270829367,161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.12054485,-94.691751805,50562,42.96158,-94.64173,Mallard,IA
1,7.841298417,161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.358821,-92.761943,50669,42.33309,-92.6124,Reinbeck,IA
1,12.359938832,160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6161753,-93.6412114,50263,41.60391,-93.87989,Waukee,IA
