ProximityRank,Distance,Facility Name,Address,City/Town,State,Zipcode,Latitude,Longitude,Zipcode-1,Latitude-1,Longitude-1,City,State-1
1,9.565313794,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50428,43.13573,-93.38815,Clear Lake,IA
1,6.774354543,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52345,42.22239,-91.89177,Urbana,IA
1,7.776823387,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,41.03741,-93.29566,50238,40.97124,-93.17502,Russell,IA
1,18.799336949,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.0151,-95.22994,51551,40.99129,-95.58907,Malvern,IA
1,2.613517365,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.27174,-92.6602,52595,41.28847,-92.61506,University Park,IA
1,7.805314899,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18331,-95.8657,51234,43.19412,-96.01992,Boyden,IA
1,18.097836441,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.0151,-95.22994,51525,41.23443,-95.41999,Carson,IA
1,5.451158659,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18331,-95.8657,51244,43.2443,-95.93436,Matlock,IA
1,0,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.75508,-93.31922,50060,40.75508,-93.31922,Corydon,IA
1,0,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.40379,-94.80698,51334,43.40379,-94.80698,Estherville,IA
1,15.711037306,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,41.01147,-94.76342,50853,41.23869,-94.77455,Massena,IA
1,8.440728332,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,41.42243,-92.90132,50214,41.46246,-93.05528,Otley,IA
1,0,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.71129,-93.03924,50208,41.71129,-93.03924,Newton,IA
1,5.563750076,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.7478,-95.04939,51656,40.73527,-95.15437,Yorktown,IA
1,9.281169826,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.42764,-96.16564,51230,43.3562,-96.32217,Alvord,IA
1,5.039156266,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.65777,-95.16391,50592,42.72927,-95.18345,Truesdale,IA
1,12.299747316,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52214,42.19056,-91.50704,Central City,IA
1,1.065760932,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.27174,-92.6602,52534,41.27342,-92.6806,Beacon,IA
1,5.028411732,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.96813,-91.57964,52227,41.89647,-91.5626,Ely,IA
1,11.962523497,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51562,41.72591,-95.50128,Panama,IA
1,8.826387436,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51010,42.09309,-95.92044,Castana,IA
1,0,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52060,42.10217,-90.67961,Maquoketa,IA
1,10.635001971,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52074,42.10966,-90.4724,Spragueville,IA
1,8.450107042,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.55937,-95.91398,51556,41.63548,-96.04198,Modale,IA
1,18.743808328,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,42.76363,-92.43775,50602,42.74036,-92.80581,Allison,IA
1,0,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50441,42.73938,-93.22146,Hampton,IA
1,19.961552022,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52216,41.89321,-91.0431,Clarence,IA
1,8.267438426,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,43.08749,-92.3221,52154,43.12201,-92.16519,Lawler,IA
1,7.618539890,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.99372,-91.82389,52166,43.06791,-91.93547,Saint Lucas,IA
1,10.404127788,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52649,40.83827,-91.60647,Salem,IA
1,15.001985227,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52224,42.16386,-92.29836,Dysart,IA
1,11.444131642,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.58448,-93.62152,50061,41.48022,-93.79343,Cumming,IA
1,7.534981560,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18331,-95.8657,51238,43.0758,-95.89071,Hospers,IA
1,8.045342530,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.71129,-93.03924,50135,41.7475,-92.89096,Kellogg,IA
1,8.657899809,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.42764,-96.16564,51242,43.43227,-96.33806,Lester,IA
1,11.252637685,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.11605,-94.69716,50527,42.96899,-94.79288,Curlew,IA
1,16.525599208,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.49244,-94.18967,50544,42.2537,-94.17042,Harcourt,IA
1,14.121210473,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,40.7355,-92.41426,52594,40.83561,-92.64957,Unionville,IA
1,10.684339602,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52228,41.90282,-91.79132,Fairfax,IA
1,14.338752090,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50468,43.04631,-92.95703,Rockford,IA
1,16.055906318,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8366,-94.12293,50003,41.61192,-94.04352,Adel,IA
1,0,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,42.54819,-90.69348,52001,42.54819,-90.69348,Dubuque,IA
1,0,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.54819,-90.69348,52001,42.54819,-90.69348,Dubuque,IA
1,9.734664796,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.46097,-93.82154,50034,42.52921,-93.65438,Blairsburg,IA
1,7.640577605,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.07978,-92.66104,50435,43.15752,-92.76877,Floyd,IA
1,8.507189744,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.27174,-92.6602,52553,41.14865,-92.65668,Eddyville,IA
1,9.343492056,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51058,42.98367,-95.46879,Sutherland,IA
1,18.927147901,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.7478,-95.04939,50833,40.66956,-94.70309,Bedford,IA
1,12.742636359,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,42.01335,-94.3764,50217,42.17206,-94.24984,Paton,IA
1,9.513334417,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,51338,43.2065,-95.32378,Everly,IA
1,6.725376032,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52623,40.85569,-91.33998,Danville,IA
1,0,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.30246,-93.10534,50138,41.30246,-93.10534,Knoxville,IA
1,11.803739892,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51565,41.64555,-95.52391,Portsmouth,IA
1,0,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51245,43.07788,-95.60149,Primghar,IA
1,15.624851607,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50608,42.58815,-92.96075,Austinville,IA
1,15.100444947,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.69089,-94.21977,50836,40.63116,-94.49689,Blockton,IA
1,10.107296985,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,43.19259,-96.33723,51240,43.30986,-96.45727,Inwood,IA
1,10.248744114,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.03337,-93.44434,50154,42.17625,-93.39068,McCallsburg,IA
1,16.236005863,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52323,41.98445,-90.95344,Oxford Junction,IA
1,13.572290941,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,42.53518,-96.40389,51062,42.70623,-96.53511,Westfield,IA
1,20.609038833,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51560,41.31746,-95.39838,Oakland,IA
1,20.609038833,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51560,41.31746,-95.39838,Oakland,IA
1,11.927713588,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50625,42.75071,-92.98691,Dumont,IA
1,15.325074264,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52306,41.89729,-91.25296,Mechanicsville,IA
1,6.232308744,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50657,42.34454,-92.67399,Morrison,IA
1,5.794554706,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.90126,-90.25083,52727,41.95834,-90.33341,Bryant,IA
1,8.483557372,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.47751,-91.89721,52329,42.35894,-91.85405,Rowley,IA
1,12.029760333,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.06516,-94.87068,51459,42.04495,-94.63779,Ralston,IA
1,0,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.06516,-94.87068,51401,42.06516,-94.87068,Carroll,IA
1,15.325337395,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.58448,-93.62152,50118,41.45957,-93.37673,Hartford,IA
1,8.066017190,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.29995,-92.81412,50460,43.2259,-92.6902,Orchard,IA
1,7.466151793,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84246,-93.62148,50470,42.74652,-93.55374,Rowan,IA
1,8.536932960,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52336,42.0689,-91.44111,Springville,IA
1,16.209988219,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.49244,-94.18967,50543,42.27434,-94.30666,Gowrie,IA
1,11.505896982,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.27117,-91.48382,52151,43.34706,-91.28013,Lansing,IA
1,8.077189635,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.74474,-95.56171,51014,42.78428,-95.71155,Cleghorn,IA
1,10.385031859,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.40379,-94.80698,50531,43.45841,-94.61417,Dolliver,IA
1,9.481935041,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,42.03337,-93.44434,50236,42.1675,-93.4834,Roland,IA
1,11.211112375,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,40.72938,-95.35037,51645,40.88206,-95.4229,Imogene,IA
1,8.109833530,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.51114,-91.13884,52078,42.39506,-91.11534,Worthington,IA
1,10.450026898,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.45745,-92.31283,50643,42.36413,-92.47402,Hudson,IA
1,13.381713742,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.68748,-91.93396,50606,42.74669,-91.68299,Arlington,IA
1,11.365579965,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52570,40.68656,-92.14853,Milton,IA
1,21.727417731,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52217,42.07948,-92.41067,Clutier,IA
1,14.306567236,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52588,40.86325,-92.16315,Selma,IA
1,13.901468076,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.07978,-92.66104,50653,42.96737,-92.88927,Marble Rock,IA
1,5.341619266,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.51114,-91.13884,52065,42.58353,-91.10202,New Vienna,IA
1,17.473054897,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.51114,-91.13884,52033,42.27941,-91.00177,Cascade,IA
1,0,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,42.80282,-96.18092,51031,42.80282,-96.18092,Le Mars,IA
1,10.781272017,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51576,41.3777,-95.70945,Underwood,IA
1,10.781272017,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51576,41.3777,-95.70945,Underwood,IA
1,7.322397118,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,41.03828,-92.43252,52566,41.12887,-92.50547,Kirkville,IA
1,6.846947676,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,42.84403,-91.42201,52077,42.82258,-91.55393,Volga,IA
1,0,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,IA,51023,43.00893,-96.46845,51023,43.00893,-96.46845,Hawarden,IA
1,4.692051801,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.31988,-92.19465,52562,41.26539,-92.24858,Hayesville,IA
1,10.571684361,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.31988,-92.19465,50268,41.40695,-92.36227,What Cheer,IA
1,21.875631598,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50451,43.37746,-94.09134,Lakota,IA
1,9.745893444,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,41.67071,-91.50666,52358,41.69644,-91.32097,West Branch,IA
1,14.657316011,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51572,41.9896,-95.79053,Soldier,IA
1,10.081497274,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.71774,-92.90831,52581,40.80504,-93.06265,Plano,IA
1,0,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.31988,-92.19465,52591,41.31988,-92.19465,Sigourney,IA
1,0,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.90126,-90.25083,52732,41.90126,-90.25083,Clinton,IA
1,10.273361604,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.0151,-95.22994,51532,41.13408,-95.11167,Elliott,IA
1,0,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50126,42.50875,-93.24815,Iowa Falls,IA
1,8.850628191,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,43.41068,-95.73203,51243,43.4425,-95.90287,Little Rock,IA
1,0,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,42.53518,-96.40389,51104,42.53518,-96.40389,Sioux City,IA
1,0,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,IA,51101,42.49413,-96.39361,51101,42.49413,-96.39361,Sioux City,IA
1,6.696077022,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50633,42.67203,-93.12664,Geneva,IA
1,18.903919836,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50675,42.19884,-92.4928,Traer,IA
1,10.235173532,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52658,40.69998,-91.22657,Wever,IA
1,0,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50273,41.32838,-94.05606,Winterset,IA
1,10.374865467,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51346,43.18638,-95.45927,Hartley,IA
1,6.032963999,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.32719,-95.46724,51431,42.34446,-95.35146,Arthur,IA
1,11.676664688,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.96813,-91.57964,52338,41.82904,-91.70858,Swisher,IA
1,15.646809834,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50517,43.30099,-94.23452,Bancroft,IA
1,7.702137222,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.66195,-91.54317,52340,41.70615,-91.68019,Tiffin,IA
1,14.969503868,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,42.54819,-90.69348,52071,42.36245,-90.54234,Saint Donatus,IA
1,14.969503868,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.54819,-90.69348,52071,42.36245,-90.54234,Saint Donatus,IA
1,4.544448026,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,41.07959,-94.39224,50842,41.03991,-94.4618,Cromwell,IA
1,0,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.47751,-91.89721,50644,42.47751,-91.89721,Independence,IA
1,11.687831200,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,41.01842,-91.9264,52533,41.01228,-92.15043,Batavia,IA
1,10.503915392,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.99372,-91.82389,52164,42.85212,-91.89941,Randalia,IA
1,11.732647536,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50430,42.97734,-93.95653,Corwith,IA
1,6.593107829,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52774,41.90743,-90.59596,Welton,IA
1,6.663322650,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02696,-95.35915,51441,42.11784,-95.3157,Deloit,IA
1,7.023934962,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.71774,-92.90831,52574,40.80822,-92.96948,Mystic,IA
1,0,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52742,41.83616,-90.51076,De Witt,IA
1,15.162079612,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52308,41.5733,-92.1592,Millersburg,IA
1,10.903067683,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,51341,43.01665,-95.04132,Gillett Grove,IA
1,0,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.46097,-93.82154,50595,42.46097,-93.82154,Webster City,IA
1,0,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.69089,-94.21977,50854,40.69089,-94.21977,Mount Ayr,IA
1,11.128761001,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.69089,-94.21977,50845,40.81683,-94.3523,Diagonal,IA
1,9.215564120,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51248,43.20445,-95.65911,Sanborn,IA
1,10.974980235,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50672,42.4247,-93.06545,Steamboat Rock,IA
1,11.034498404,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.11605,-94.69716,50562,42.96158,-94.64173,Mallard,IA
1,9.462648909,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50669,42.33309,-92.6124,Reinbeck,IA
1,12.858671967,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50263,41.60391,-93.87989,Waukee,IA
1,12.858671967,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50263,41.60391,-93.87989,Waukee,IA
1,0,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.58448,-93.62152,50309,41.58448,-93.62152,Des Moines,IA
1,0,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50314,41.6049,-93.63102,Des Moines,IA
1,0,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50314,41.6049,-93.63102,Des Moines,IA
1,12.220851025,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.99372,-91.82389,52144,43.13961,-91.96075,Fort Atkinson,IA
1,0,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.37139,-92.11289,52136,43.37139,-92.11289,Cresco,IA
1,9.247232358,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50009,41.64313,-93.45945,Altoona,IA
1,9.247232358,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50009,41.64313,-93.45945,Altoona,IA
1,9.993276139,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.4916,-91.45333,52050,42.60532,-91.33204,Greeley,IA
1,9.675838285,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52307,41.79158,-91.90244,Middle Amana,IA
1,18.041369447,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50446,43.33821,-93.45394,Joice,IA
1,8.589597450,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.30246,-93.10534,50062,41.23499,-93.24425,Melcher Dallas,IA
1,6.036239328,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8366,-94.12293,50039,41.82615,-94.00653,Bouton,IA
1,9.649046047,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52542,40.62712,-92.05164,Cantril,IA
1,0,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.11605,-94.69716,50536,43.11605,-94.69716,Emmetsburg,IA
1,14.977399691,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50539,43.23543,-94.41849,Fenton,IA
